url,label
https://www.thebostoncalendar.com,0
https://www.rvkayakracks.com,0
https://www.badepralineontour.de,0
https://segur1ebisaa.bisaepluss00.repl.co/des/index.php,1
http://www.http.devphp.org.ua,1
https://www.alexandreanissa.com,0
https://www.lostlanguage.com,0
https://yuniun.com.cn/jp,1
https://kiwi-7veg-2rhx.kbd6n7sm3714.workers.dev/,1
http://www.lainiotisllc.com,1
https://www.mediacom-studio.net,0
https://www.redeyedtreefrog.org,0
https://www.ecodeco.biz,0
https://www.acurax.com,0
https://migrationlaws.fartit.com/,1
http://www.business4good.eu,1
https://www.tele.soumu.go.jp,0
https://www.judgejudy.com,0
http://www.fanfantxt.com,1
http://www.aasd.xyz,1
http://www.amyu.org,1
http://www.asacal.com,1
https://canny3483-ollox-pln.hinge.cfd/?tranzakt1680452352828#product,1
https://www.fullmind.de,0
http://www.4chan-tube.on.nimp.org,1
https://www.frj.jp,0
https://www.melvinkonner.com,0
https://www.integrativemedicine.arizona.edu,0
https://www.yodobashi-co.link/jp.php,1
https://cebjiankb12.web.app/,1
https://www.neptune-software.com,0
https://www.jyi.org,0
http://agoda666.com,1
https://www.270towin.com,0
http://www.htmta-iranmmmm.ml,1
https://www.musiccouncil.org,0
https://www.ksfr.org,0
https://www.um.ac.ir,0
https://www.namm.org,0
https://fbmetaid-cy4bw8i.web.app/,1
http://www.rednetmarketing.com,1
https://dev-bi-enlinea0707.pantheonsite.io/,1
https://www.tanit.co,0
http://www.thorcoproject-com.ga,1
https://adeptguiltyblocks--ficosech.repl.co/home.php,1
https://www.catanshop.de,0
https://www.bzfe.de,0
https://www.mayzia.com,0
https://www.comediedeschampselysees.com,0
https://outlook-872gyuf8.web.app/,1
http://www.katesbotanicals.com,1
https://www.totalhomecenters.com,0
https://1e7d9d0a-42c5-4f1b-8565-60011f15534d.id.repl.co/,1
https://certificate.dokument.35-158-186-246.cprapid.com/id/finlogin.php,1
http://ce18835.tw1.ru/httpdocs/login/ologin.php,1
https://maildinshaakckjnw23.firebaseapp.com/,1
https://amazon-3edfsdfdsfs.serveusers.com/,1
https://fb-restriction-case-fde7c.web.app/,1
https://albasoft.euroventil.de/dev,1
https://www.tuflow.com,0
https://dev-proqontoweb.pantheonsite.io/appauth/78175/,1
https://templeaudiotour.cdigproductions.com/wp-admin,1
https://www.houseoflochar.com,0
https://mooltay.com/100d8289a8a5f3be800/wk__b96a603d0bp9833480952/yl0p4%7cm21unjj=%7chw80z%7cwwwwx%7c27085ha%7c49663%7czzzyrg0r5p%7cy%7cm21unjj=%7cpc%7c12rbkkf/p3yfp2uipad2zmx1mtsvamixmqwwk3mfk3qymjg2os8jpqd0,1
https://att11111111iiiiiii.weeblysite.com/,1
https://paymentsg.top/,1
https://www.pastemagazine.com,0
https://juriskiana2.firebaseapp.com/,1
https://www-info-epos.huichunsun.com/jp.php,1
http://www.kueronekayacotn-co-jp.kueronekayacotn.olvcdy.top/ai/,1
https://www.manpower.com.ng,0
http://cri2ka3.hyperphp.com/,1
http://43.159.32.185/v3/signin/identifier?dsh=s-301073719:1680696029383551&amp;followup=https://accounts.google.com/?&amp;ifkv=aqmjq7ryf64sfv0umaj2tacfm-0yuwgw184rtjj0fjkwpz5acfohqe09c3ejkqwrmb1gyr8fa6rgmq&amp;passive=1209600&amp;xrealip=107.178.238.34&amp;continue=https://accounts.google.com/?&amp;xrealip=34.198.46.118&amp;flowname=weblitesignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7svo_ergjmcnnfzayasdufe7xu_wzj3wdafgrhbhpevaofvluchte3kcif_4l8ebzpfdktteg,1
https://www.accipiterradar.com,0
https://www.vietnamplus.vn,0
http://www.tenderheartfoundation.org,1
https://www.juf.org,0
https://www.lib.ru.ac.th,0
https://scz3dfgea.firebaseapp.com/,1
http://www.caddyhk.com,1
http://www.u.coka.la,1
http://www.saiconsard.co.jp.nlytoc.top/ai/sign.php,1
https://mufg-ao.icu,1
https://www.frecuencialatina.com.pe,0
https://www.mndiscoverycenter.com,0
https://www.gov.nu.ca,0
https://www.unitbv.ro,0
https://www.fcf.cat,0
https://www.reviewboard.org,0
https://a13c909610-c45b-11ed-96b6-fd31cd80905cpersonas.transaccional2.repl.co/?jj,1
https://www.clipart.com,0
https://colegionoescolarizadojavierprado.edu.pe/,1
https://v.ht/d1k9g?home-facebook-confirmation,1
http://www.medicinaesteticaorlandini.it,1
https://www.prensa-latina.cu,0
https://www.wne.uw.edu.pl,0
https://www.rudyprojectna.com,0
http://www.gangsterrural.top,1
https://www.roofdog.ca,0
https://att-108565.weeblysite.com/,1
https://www.commercebank.com,0
https://www.healingresonance4.me,0
https://microsoft-office365t.myportfolio.com/,1
https://www.datarepublic.com,0
https://www.wvvvwcajapiura.com/,1
https://www.riftherald.com,0
https://mjca-renf.web.app/,1
https://www.upstream.exchange,0
http://www.mimundoredes.com/wp-admin,1
https://www.gastroworld.ca,0
http://www.aouynopj.ga,1
https://trmouv.fr/js/a/porcel.php/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files/porce_files?__r=2.f32572f2898306bba9c42dfacd416936,1
https://www.og.verifyyahoomail.com/login.php?https://login.yahoo.com/?.src=ym&.intl=us&.lang=en-us,1
https://www.cm-ribeiragrande.pt,0
https://www.di.uoa.gr,0
https://www.photojpn.org,0
https://www.levi.jp,0
http://www.saiconcard.co.jp.butcgf.top/ai/sign.php,1
https://d2333636-b3ad-47d5-80df-9abccf202410.id.repl.co/,1
https://www.proyectomirador.org,0
http://www.f0594287.xsph.ru,1
https://www.indiegamemag.com,0
https://my-ref-canada-2023.40-86-124-252.cprapid.com/ref/,1
https://www.careers360.com,0
https://www.irishcob.cz,0
https://www.chemikinternational.com,0
http://www.basaa.sportsnewsa.net,1
http://cn02071.tw1.ru/credit-agricole/,1
https://www.livingdirect.com,0
https://www.clubempleadosbancoitau.com.uy,1
http://www.windowsappstore.net,1
https://www.icethetics.co,0
https://www.projetoderedes.com.br,0
https://www.livingstone.art,0
https://www.pharmatimes.com,0
https://projet2035074veri.firebaseapp.com/,1
http://www.usthb-dz.org,1
https://www.crowdandcloud.org,0
https://pub-e0c36c831c484af1b1c7e3e8ccf4ecf1.r2.dev/tomo.html,1
http://www.ftp.msg.ezua.com,1
https://www.wealthyaffiliate.com,0
https://billowing-math-9294.kosaci4411.workers.dev/,1
https://definitefloweryprocedurallanguage.rommesi.repl.co/,1
https://www.keet.org,0
https://fatura-renner-r.blogspot.com/?gclid=eaiaiqobchmiv4y87otk_qivo45bch2vewsveaayasaaegl-svd_bwe,1
https://www.legislation.sa.gov.au,0
https://www.nimsme.org,0
https://www.womenspeacecollection.com,0
https://www.waxdj.com,0
https://uniquedesign.ma/?gclid=cjwkcajw5pshbhb_eiwavmnnv7ccobbqen4divjypthht_ifp8jjnqkd2ykhnc6t-op4j93dn43dchockfgqavd_bwe,1
http://www.advertapp.me,1
https://www.americangangster.net,0
https://www.etc.se,0
https://www.overstraatnamen.nl,0
http://accounts-google-com.google.research.skyfencenet.com/,1
https://www.gulmoharlane.com,0
http://www.foreignresident.com,1
https://www.londonsairambulance.org.uk,0
https://pobrxonnec.firebaseapp.com/,1
http://www.opensea.org.kz/,1
http://www.wingritydet.com,1
https://www.ard-zdf-onlinestudie.de,0
https://www.poland2012.net,0
https://www.thehoteltrotter.com,0
https://www.mal7othify.com,0
http://www.ttsq98.com,1
http://www.keeblerr.cf,1
https://www.ias.edu,0
https://www.redd.love,0
https://maildinshaakckjnw451.firebaseapp.com/,1
https://www.wagner-tuba.com,0
https://aol-104950.weeblysite.com/,1
https://www.tour2india4health.com,0
http://www.dabmix.com,1
https://www.powertransformernews.com,0
https://www.bouhan.com,0
https://www.chitpavanagashepariwar.org.in,0
http://www.simbacatering.com,1
https://secure.it.80-85-241-81.cprapid.com/mps/,1
http://81.68.124.227/din.php,1
https://www.icloud-position.co.kingoffserver.com/,1
https://www.lovefromtheoven.com,0
https://www.ima-mycology.org,0
https://www.bioderma.fr,0
http://www.ns1.logitech-usa.com,1
http://www.umlive.gq,1
https://www.paulopes.com.br,0
http://adkgreenliving.net/wp-content/plugins/elementor/assets/lib/tech,1
https://v.ht/midb?confirmation_facebook_report,1
https://www.ipublishing.jp,0
https://fb-restriction-case-bcd07.web.app/,1
https://www.starwindsoftware.com,0
https://www.lit.edu,0
https://www.cobs.si,0
http://www.ws004-proxy-ajcryptominer.ajplugins.com,1
http://yealifqtda.duckdns.org,1
https://www.romtext.org.uk,0
http://coinprotocol.webflow.io,1
https://www.bbcrafts.com,0
http://www.wss-2.monerise.com,1
https://black-silence-3de6.28q-g0ir.workers.dev/,1
https://www.government.nl,0
https://www.bmw2002faq.com,0
https://www.movingmediaworks.jp,0
https://www.ethiosports.com,0
https://www.greenville.com,0
http://www.paargolbal.in,1
https://www.lacronica.net,0
http://43.156.237.181/v3/signin/identifier?dsh=s-838725356%3a1679418207367048&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=awnoghfpilmkllqkpjn36xryrlbb5wvqbut6suacyqclmzduuvwfou5j1fhgrdjuu4vqptov3rpolw&amp%3bpassive=1209600&amp%3bxrealip=107.178.231.253&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=awnoghcnoagjmfivk35ogepki6qjq2ly4rucejjduxwtcdzjgwlj_rb8txaof6_ttfk0ahx2yobwow,1
https://www.liiffe.com,0
https://www.interviewly.com,0
https://www.kovcomp.co.uk,0
https://www.lyceela.org,0
https://www.dossierimmigrazione.it,0
https://jyht-poi-lkj-mnb-ytr.infura-ipfs.io/ipfs/qmwijqmc1znagzytezn3cmjrexxht8pwrjqqve4ygf2pue,1
https://youaremysoulmate.com/bper/,1
http://www.ichingmegatrend.com,1
https://www.peoplesdefender.com,0
https://www.comicshoplocator.com,0
http://www.weightlosspalace.com,1
http://www.followmetours.net,1
https://www.gettherightschool.co.uk,0
https://www.ecei.tohoku.ac.jp,0
https://www.mayvilas.com,0
http://www.2psv.ryqud.com,1
https://www.purti.net,0
https://www.bestofkashmir.com,0
http://www.sexescortsdubai.com,1
https://www.hitchcockwoods.org,0
https://www.shopmissbehavin.com,0
https://yahoomail-term-4753.ladaw44582.workers.dev/,1
http://ladyshopia.ardel.store/,1
https://www.nicolemanaloevents.com,0
https://www.strato.nl,0
https://mttbmobilehelpp11.web.app/,1
https://www.hpu.edu,0
http://www.nhttp.hiveon.net,1
https://track-il-2293.web.app/,1
https://2437cc86-142f-407d-8672-f9ed9c258dde.id.repl.co/,1
https://www.vanessaalyson.com,0
https://a3bf779a-237e-4a51-ad4b-c00858f3b2ad.id.repl.co,1
https://www.discoversouthken.com,0
http://www.hebergement-solidaire.com,1
https://www.quetek.com,0
http://www.hg00.com,1
https://developing-tungsten-talon.glitch.me/,1
https://www.rollercoastertycoon.com,0
https://www.boston-seo.org,0
http://www.rakcten-carb.kckenoh.cn/,1
https://www.lesbell.com.au,0
https://htmladd-bper-sicuro-website-areaclienti.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,1
https://konto-mitid.firebaseapp.com/,1
https://e35654e7-c578-4f38-9fc3-3686d9c6d67c.id.repl.co,1
https://www.benlo.com,0
http://www.ns4.metanet.at,1
https://www.mapress.com,0
https://www.finedininglovers.it,0
https://maildinshaakckjnw126.firebaseapp.com/,1
https://www.bostonfed.org,0
https://www.samuiforsale.com,0
https://miseajourservicedigit.web.app/,1
https://orca-trust.life/,1
http://www.canonindustries.com,1
https://www.danielzingaro.com,0
https://econolatam.com,1
https://www.goldenproverbs.com,0
https://www.emilyrosetheartist.com,0
https://www.apogeerockets.com,0
https://www.globalpagoda.org,0
https://bacbienve--x134.repl.co/,1
https://www.panquake.com,0
http://www.2miners.com,1
http://www.networkinfo.org,1
http://www.36593658.com/,1
https://www.medisafe.com,0
https://bafybeihmv77p5nsmx53ji7xfg6mwbkxylnttifkli7queheav33mgsewhe.ipfs.dweb.link/,1
https://www.ctpl.io,0
https://www.a-star.edu.sg,0
http://www.updarling.000a.biz,1
https://www.albayan.ae,0
https://www.neosalut.com,0
http://www.fedea.com.ar,1
https://wanlijiangshan.github.io/bbzethswap,1
https://www.ristorazioneitalianamagazine.it,0
https://www.thegodofhellfire.com,0
https://vvetransfer-file-preview.glitch.me/?email=david(at)dbinternational%20.nl,1
http://www.georgereports.com,1
http://www.isatechnology.com,1
https://att-102508.weeblysite.com/,1
https://www.thecubicle.com,0
https://www.lme.com,0
https://www.disabilityworld.org,0
http://www.regitconference.com,1
https://www.12steptoolkit.com,0
https://www.destinyhandbags.com,0
https://www.kushdiamonds.com.au,0
https://www.maxifoot.fr,0
http://www.onceprojects.com,1
https://www.fontenay-aux-roses.fr,0
https://www.nightlife.com.au,0
https://vivaslot888.com/wp-content/uploads/me/wells2023e/web/authen.php?/fgfdsf=3d&amp;_branch_match_id=1164306295179390022&amp;_branch_referrer=h4siaaaaaaaaa8sokskottlxn84rny3usywo0mvjzmvw9zqutq7lt3bkreyyvzvys0tpsyloszv2aqdgn//elwaaaa==&amp;utm_medium=marketing,1
https://www.rtdonline.com,0
https://helpcenter-servicesde24.de/,1
https://www.paleontologyworld.com,0
https://www.arnsidesilverdaleaonb.org.uk,0
https://gateway.pinata.cloud/ipfs/bafybeic5pqkweobka2tfnltnod732ftxg7ecudziaiquvdqwhbuubslql4,1
http://www.trade-agro.top,1
https://78755667.pedritos.repl.co/,1
https://www.americanmetrobank.com,0
https://www.vaccinesafetynet.org,0
https://www.ekel-nat.ekinsrr.bhwkke.top/load.php,1
https://meant2beknown.com/creditoescolares/,1
https://www.visitrovaniemi.fi,0
https://www.redleadpaperworks.com,0
http://www.telkom.online,1
https://www.triumf.ca,0
https://sparkling-pond-8c91.hgpuuhmyy.workers.dev/,1
https://lps.sunflower-advertising.com/brnu_7189_1_es_gt_nfl/?coc=ld_gt_ytbrf1105_1876_bi&amp;target=%7btarget%7d&amp;utm_campaign=%7bcampaignid%7d&amp;utm_adgroup=%7badgroupid%7d&amp;keyword=%7bkeyword%7d&amp;placement=%7bplacement%7d&amp;network=%7bnetwork%7d&amp;curr_city=%7bloc_physical_ms%7d&amp;device=%7bdevice%7d&amp;creative=%7bcreative%7d&amp;device_model=%7bdevicemodel%7d&amp;ad=bi2&amp;wbraid=clikcqiahkycbhcqarjbabb7uiwsjrl6l8qhfu1wy11r86mmnpaqdwsgd8pndcjnbb2mvscvmpzjtfn9irmxnpaosyabqc3vmtfu7wp6wkqaaoan,1
https://www.phytoextractum.com,0
http://www.nlsrv.xyz,1
https://zoho-26c66.web.app/,1
https://www.dancingledge.com,0
https://www.mybloggerclub.com,0
http://www.hbrvznwkx.info,1
https://www.victoriamilan.com,0
https://sweepstakes63.godaddysites.com/,1
https://www.columbia.edu,0
https://www.dunnsfishfarm.com,0
https://lesurvivantparmiseutent.firebaseapp.com/,1
https://bienvenidosonline.interfisahomene.repl.co/,1
https://www.netstate.com,0
https://ind.millemniumbcp-pt.com/_layouts/bcp.sdc.fep.foundation.prese,1
https://www.playbasic.com,0
http://connectwithdrawal.com/,1
http://spotify.ax/,1
https://mall02-orange.com.maill02.com/,1
https://www.rpgpgm.com,0
http://www.argus-systems.ru/content/content.php,1
https://www.cave.co.jp,0
https://www.thesimsresource.com,0
https://instagramprivatedms.github.io/instagramone/,1
https://www.dara.network,0
http://www.gtitdunproductions.com,1
http://www.islandspect.com,1
https://www.hydrema.com,0
https://www.artandonly.com,0
http://e-mail-update-service-103472.weeblysite.com/,1
http://darpnetwork.com,1
http://43.159.48.238/v3/signin/identifier?dsh=s2080625935:1679498412856018&amp;followup=https://accounts.google.com/?&amp;ifkv=awnoghenxic6xm8e0obfqqasq26p02gnrxayqfwygemdyajubifeedgolb0kghdkvyotlkt8azmhig&amp;passive=1209600&amp;xrealip=35.203.255.103&amp;continue=https://accounts.google.com/?&amp;xrealip=114.172.74.234&amp;flowname=glifwebsignin&amp;flowentry=servicelogin&amp;ifkv=awnoghcgmn-v41i0mal3hg6_zren1al0v4moys6in9whjtfmzvazxsboalt10fusq_ugx0fjucdxfq,1
https://www.parcours-voyages.fr,0
http://ujgwmrgjmc.duckdns.org,1
https://agent.deutschemkgw.top/,1
https://www.stanleypickergallery.org,0
https://www.pflotran.org,0
https://mobilewigglyrelationalmodel.fredy22.repl.co/,1
https://www.motorcyclecoaster.com,0
https://aol-105224.weeblysite.com/,1
http://www.luminoushomeinspection.com,1
http://www.brussels-cafe.com,1
http://www.webstyle.net.au,1
https://chre-dd9a9.web.app/,1
https://www.audiorelaxpro.com,0
http://ee836598.com/,1
https://www.hangoutmusicfest.com,0
https://www.dondennisfamily.com,0
https://www.chakibjaidi.com,0
https://www.cgtpenitentiaire.com,0
https://www.terpconnect.umd.edu,0
https://www.openbookontario.com,0
https://case1001056218521564552966.firebaseapp.com/,1
https://www.national-geographic.cz,0
https://www.zonalocale.it,0
https://www.kiteman.co.uk,0
http://www.dde.de.drive-files-b.com,1
https://novaconsultamagalu.com/consulte-sua-fatura.php?cartoes=home&amp;id=mjrlodq0yjfkmgmxnzm3ownmzjewyjyyowu5zme1ztk=&amp;the=theking,1
https://www.apple-error.com,1
https://lclcl-pan-user.web.app/,1
https://www.allmusic.com,0
https://www.miele.de,0
https://www.demandgenreport.com,0
https://www.cantors.org,0
http://www.ksua.top/,1
https://www.lesmithjewelersandgifts.com,0
http://www.iurhjfnmflsdf.com,1
https://swbell-upgrade.square.site/,1
https://www.miloetmoi.com,0
https://www.packagessouthindia.com,0
https://www.krepsinis.net,0
https://www.churchofantioch.org,0
http://www.mx0.blocktrail.com,1
http://repo.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar0c3zeumd6usjioisyr9mfzzznmrua5mwn1z46ektftaaccx33ar0md75s,1
https://www.sauter-pianos.de,0
https://www.aboutnelson.co.uk,0
https://www.youngstyle.at,0
https://maildinshaakckjnw112.web.app/,1
https://www.thereformation.com,0
https://www.masseypress.ac.nz,0
https://www.cinema-box.co.uk,0
https://www.symmetron.ru,0
https://www.mallofasia-arena.com,0
https://www.rennersupply.com,0
https://www.teknik.uu.se,0
https://att-mail-101936.square.site/,1
http://www.ftp.praskovya-ulyanova.dumb1.com,1
https://www.databridgemarketresearch.com,0
https://www.redcross.ca,0
https://www.myllymuksut.com,0
https://enareuoasrec.com/all/login.php,1
http://www.sirotti.xyz,1
https://www.nectarcustomfloraldesigns.com,0
https://apptuts.bio/detalhamentoluiza,1
https://www.binmatter.com,0
http://www.hillsboraviation.pw,1
https://marketingtechnologies.es/wp-admin/whidhet/f4db9c3b86f73456f/,1
https://storageapi.fleek.co/b6ca2410-104a-4c6a-a7a4-4a705664c555-bucket/microsoftonline.html,1
https://www.faf.cuni.cz,0
http://www.bringbackbeer.com,1
http://www.itunesimages.itsaol.com,1
https://tt-attmixed0000000000att12.square.site/,1
https://garonne-habitat.com/,1
https://wwwsaisoncald.shuashuaso.com/jp.php,1
https://southern-az-golden-retriever-rescue.org/cz93209js839284h32/cztyu56534cefzs,1
https://www.tpimagazine.com,0
https://www.meike-teichmann.de,0
http://www.q3b.ru,1
https://jocaparat.ro/microsoft/q/,1
https://www.procraftersguild.com,0
https://quebella.com.au/control/panel/login.php,1
https://www.crosswindhkn.nl,0
http://www.nodns.ca,1
https://www.amcircus.com,0
http://www.hnjst.net,1
https://www.branch.io,0
https://www.woodsbros.com,0
https://www.lavozdeasturias.es,0
http://www.comodo.world,1
https://www.minidoka.org,0
https://www.dragondoor.com,0
https://www.pesches.com,0
https://www.marilynnmair.com,0
http://www.calebdavidsmith.com,1
https://www.texasbaptists.org,0
https://www.obuiamaechi.com,0
https://www.temple-music.com,0
https://www.stjohnsgolf.com,0
https://www.data-8.co.uk,0
https://www.leptospirosis.org,0
https://www.celticartworks.com,0
https://www.hastingsstargazette.com,0
https://www.hdaustria.at,0
https://www.belfastmet.ac.uk,0
http://www.websupporter.co,1
https://wobbzxanzka.worzooxahajg.repl.co/,1
http://www.glojef.hwtnetworks.com,1
http://www.pandemidesteklerialim.unaux.com,1
http://www.923915.com,1
https://www.wallacepaperco.com,0
https://www.vorresmuseum.gr,0
https://banpaisssch219024.jimdosite.com/,1
https://www.proapp.site,0
https://www.sangil.gov.co,0
http://form.jotform.com/222895744691066,1
https://bafybeicrq42t3uoi53hf2hhntwq74hfapj5rutrp6ejlidohaghypibnyy.ipfs.cf-ipfs.com/link.html,1
http://chmsgroup-access.gq/secure/document/authentication/,1
https://www.azleisd.net,0
https://www.maketecheasier.com,0
http://www.bet-invest.com,1
https://www.thelingerieaddict.com,0
https://www.iaru-r3.org,0
http://www.ron-mil-pl.site,1
https://www.transpoco.com,0
https://www.sailingtheweb.com,0
http://www.719999.com,1
https://www.gardenwedding.com,0
https://madevine.me/images/images/content/content.php,1
https://www.weatheronline.de,0
https://www.americasbesthistory.com,0
https://www.transloadit.com,0
https://www.massivesoftware.com,0
https://www.williams.wa.gov.au,0
https://www.123stitch.com,0
https://www.albertafirst.com,0
http://www.account-tamin-ejtemai-ir.cf,1
http://43.134.233.26/v3/signin/identifier?dsh=s1325475716:1681924679928143&continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&ifkv=aqmjq7rcuxh06nwckmm4yfwjiiicycach8gryju1lirnilt6wcv9ym8ozbecqltqse_qfosc3wicsw&passive=1209600&xrealip=107.178.232.247&flowname=glifwebsignin&flowentry=servicelogin,1
